,confirm,country,date,continent
4191,25.0,马里,2020.03.30,非洲
4192,25.0,吉布提,2020.03.30,非洲
4193,23.0,埃塞俄比亚,2020.03.30,非洲
4194,19.0,坦桑尼亚,2020.03.30,非洲
4195,18.0,尼日尔,2020.03.30,非洲
4196,17.0,马尔代夫,2020.03.30,亚洲
4197,16.0,几内亚,2020.03.30,非洲
4198,15.0,海地,2020.03.30,北美洲
4199,14.0,赤道几内亚,2020.03.30,非洲
4200,14.0,缅甸,2020.03.30,亚洲
4201,12.0,蒙古,2020.03.30,亚洲
4202,12.0,厄立特里亚,2020.03.30,非洲
4203,11.0,纳米比亚,2020.03.30,非洲
4204,10.0,叙利亚,2020.03.30,亚洲
4205,9.0,斯威士兰,2020.03.30,非洲
4206,8.0,苏里南,2020.03.30,南美洲
4207,8.0,塞舌尔,2020.03.30,非洲
4208,8.0,莫桑比克,2020.03.30,非洲
4209,8.0,圭亚那,2020.03.30,南美洲
4210,8.0,老挝,2020.03.30,亚洲
4211,7.0,加蓬,2020.03.30,非洲
4212,7.0,津巴布韦,2020.03.30,非洲
4213,7.0,安哥拉,2020.03.30,非洲
4214,6.0,贝宁,2020.03.30,非洲
4215,6.0,佛得角,2020.03.30,非洲
4216,6.0,苏丹,2020.03.30,非洲
4217,5.0,毛里塔尼亚,2020.03.30,非洲
4218,5.0,尼泊尔,2020.03.30,亚洲
4219,5.0,乍得,2020.03.30,非洲
4220,4.0,尼加拉瓜,2020.03.30,北美洲
4221,4.0,冈比亚,2020.03.30,非洲
4222,4.0,不丹,2020.03.30,亚洲
4223,3.0,中非共和国,2020.03.30,非洲
4224,3.0,利比里亚,2020.03.30,非洲
4225,3.0,索马里,2020.03.30,非洲
4226,2.0,伯利兹,2020.03.30,北美洲
4227,2.0,几内亚比绍,2020.03.30,非洲
4228,1.0,巴布亚新几内亚,2020.03.30,大洋洲
4229,1.0,东帝汶,2020.03.30,亚洲
4230,165874.0,美国,2020.03.31,北美洲
4231,101739.0,意大利,2020.03.31,欧洲
4232,94417.0,西班牙,2020.03.31,欧洲
4233,82631.0,中国,2020.03.31,亚洲
4234,68180.0,德国,2020.03.31,欧洲
4235,45232.0,法国,2020.03.31,欧洲
4236,44606.0,伊朗,2020.03.31,亚洲
4237,22472.0,英国,2020.03.31,欧洲
4238,16186.0,瑞士,2020.03.31,欧洲
4239,12775.0,比利时,2020.03.31,欧洲
4240,12662.0,荷兰,2020.03.31,欧洲
4241,10827.0,土耳其,2020.03.31,亚洲
4242,10038.0,奥地利,2020.03.31,欧洲
4243,9786.0,韩国,2020.03.31,亚洲
4244,7448.0,加拿大,2020.03.31,北美洲
4245,7443.0,葡萄牙,2020.03.31,欧洲
4246,4831.0,以色列,2020.03.31,亚洲
4247,4681.0,巴西,2020.03.31,南美洲
4248,4599.0,挪威,2020.03.31,欧洲
4249,4559.0,澳大利亚,2020.03.31,大洋洲
4250,4435.0,瑞典,2020.03.31,欧洲
4251,2994.0,丹麦,2020.03.31,欧洲
4252,2910.0,爱尔兰,2020.03.31,欧洲
4253,2766.0,马来西亚,2020.03.31,亚洲
4254,2738.0,智利,2020.03.31,南美洲
4255,2337.0,俄罗斯,2020.03.31,欧洲
4256,2245.0,罗马尼亚,2020.03.31,欧洲
4257,2215.0,波兰,2020.03.31,欧洲
4258,2084.0,菲律宾,2020.03.31,亚洲
4259,1988.0,卢森堡,2020.03.31,欧洲
4260,1966.0,厄瓜多尔,2020.03.31,南美洲
4261,1914.0,巴基斯坦,2020.03.31,亚洲
4262,1651.0,泰国,2020.03.31,亚洲
4263,1563.0,沙特阿拉伯,2020.03.31,亚洲
4264,1528.0,印度尼西亚,2020.03.31,亚洲
4265,1418.0,芬兰,2020.03.31,欧洲
4266,1326.0,南非,2020.03.31,非洲
4267,1251.0,印度,2020.03.31,亚洲
4268,1212.0,希腊,2020.03.31,欧洲
4269,1135.0,冰岛,2020.03.31,欧洲
4270,1109.0,多米尼加,2020.03.31,北美洲
4271,1094.0,墨西哥,2020.03.31,北美洲
4272,1075.0,巴拿马,2020.03.31,北美洲
4273,966.0,阿根廷,2020.03.31,南美洲
4274,950.0,秘鲁,2020.03.31,南美洲
4275,926.0,新加坡,2020.03.31,亚洲
4276,867.0,克罗地亚,2020.03.31,欧洲
4277,802.0,斯洛文尼亚,2020.03.31,欧洲
4278,798.0,哥伦比亚,2020.03.31,南美洲
4279,785.0,塞尔维亚,2020.03.31,欧洲
4280,745.0,爱沙尼亚,2020.03.31,欧洲
4281,693.0,卡塔尔,2020.03.31,亚洲
4282,664.0,阿联酋,2020.03.31,亚洲
4283,656.0,埃及,2020.03.31,非洲
4284,647.0,新西兰,2020.03.31,大洋洲
4285,630.0,伊拉克,2020.03.31,亚洲
4286,584.0,阿尔及利亚,2020.03.31,非洲
4287,574.0,摩洛哥,2020.03.31,非洲
4288,567.0,巴林,2020.03.31,亚洲
4289,549.0,乌克兰,2020.03.31,欧洲
4290,533.0,立陶宛,2020.03.31,欧洲
4291,532.0,亚美尼亚,2020.03.31,亚洲
4292,492.0,匈牙利,2020.03.31,欧洲
4293,463.0,黎巴嫩,2020.03.31,亚洲
4294,399.0,保加利亚,2020.03.31,欧洲
4295,398.0,拉脱维亚,2020.03.31,欧洲
4296,370.0,安道尔,2020.03.31,欧洲
4297,363.0,斯洛伐克,2020.03.31,欧洲
4298,362.0,突尼斯,2020.03.31,非洲
4299,336.0,哈萨克斯坦,2020.03.31,亚洲
4300,330.0,哥斯达黎加,2020.03.31,北美洲
4301,320.0,乌拉圭,2020.03.31,南美洲
4302,298.0,阿塞拜疆,2020.03.31,亚洲
4303,289.0,科威特,2020.03.31,亚洲
4304,246.0,布基纳法索,2020.03.31,非洲
4305,243.0,阿尔巴尼亚,2020.03.31,欧洲
4306,230.0,圣马力诺,2020.03.31,欧洲
4307,230.0,塞浦路斯,2020.03.31,亚洲
4308,207.0,越南,2020.03.31,亚洲
4309,193.0,喀麦隆,2020.03.31,非洲
4310,192.0,阿曼,2020.03.31,亚洲
4311,175.0,塞内加尔,2020.03.31,非洲
4312,174.0,阿富汗,2020.03.31,亚洲
4313,170.0,古巴,2020.03.31,北美洲
4314,169.0,马耳他,2020.03.31,欧洲
4315,167.0,乌兹别克斯坦,2020.03.31,亚洲
4316,152.0,加纳,2020.03.31,非洲
4317,152.0,白俄罗斯,2020.03.31,欧洲
4318,143.0,毛里求斯,2020.03.31,非洲
4319,142.0,斯里兰卡,2020.03.31,亚洲
4320,141.0,洪都拉斯,2020.03.31,北美洲
4321,135.0,委内瑞拉,2020.03.31,南美洲
4322,135.0,尼日利亚,2020.03.31,非洲
4323,129.0,文莱,2020.03.31,亚洲
4324,109.0,柬埔寨,2020.03.31,亚洲
4325,107.0,玻利维亚,2020.03.31,南美洲
4326,107.0,吉尔吉斯斯坦,2020.03.31,亚洲
4327,105.0,黑山,2020.03.31,欧洲
4328,70.0,卢旺达,2020.03.31,非洲
4329,65.0,巴拉圭,2020.03.31,南美洲
4330,59.0,肯尼亚,2020.03.31,非洲
4331,49.0,摩纳哥,2020.03.31,欧洲
4332,46.0,马达加斯加,2020.03.31,非洲
4333,36.0,危地马拉,2020.03.31,北美洲
4334,35.0,赞比亚,2020.03.31,非洲
4335,33.0,乌干达,2020.03.31,非洲
4336,30.0,多哥,2020.03.31,非洲
4337,28.0,马里,2020.03.31,非洲
4338,27.0,尼日尔,2020.03.31,非洲
4339,25.0,埃塞俄比亚,2020.03.31,非洲
4340,22.0,几内亚,2020.03.31,非洲
4341,19.0,坦桑尼亚,2020.03.31,非洲
4342,18.0,马尔代夫,2020.03.31,亚洲
4343,18.0,吉布提,2020.03.31,非洲
4344,16.0,加蓬,2020.03.31,非洲
4345,15.0,海地,2020.03.31,北美洲
4346,15.0,厄立特里亚,2020.03.31,非洲
4347,14.0,缅甸,2020.03.31,亚洲
4348,12.0,赤道几内亚,2020.03.31,非洲
4349,12.0,蒙古,2020.03.31,亚洲
4350,11.0,纳米比亚,2020.03.31,非洲
4351,10.0,塞舌尔,2020.03.31,非洲
4352,10.0,叙利亚,2020.03.31,亚洲
4353,9.0,老挝,2020.03.31,亚洲
4354,9.0,斯威士兰,2020.03.31,非洲
4355,8.0,苏里南,2020.03.31,南美洲
4356,8.0,莫桑比克,2020.03.31,非洲
4357,8.0,圭亚那,2020.03.31,南美洲
4358,8.0,津巴布韦,2020.03.31,非洲
4359,8.0,几内亚比绍,2020.03.31,非洲
4360,7.0,苏丹,2020.03.31,非洲
4361,7.0,安哥拉,2020.03.31,非洲
4362,7.0,乍得,2020.03.31,非洲
4363,6.0,贝宁,2020.03.31,非洲
4364,6.0,毛里塔尼亚,2020.03.31,非洲
4365,6.0,佛得角,2020.03.31,非洲
4366,5.0,尼泊尔,2020.03.31,亚洲
4367,4.0,尼加拉瓜,2020.03.31,北美洲
4368,4.0,冈比亚,2020.03.31,非洲
4369,4.0,不丹,2020.03.31,亚洲
4370,3.0,中非共和国,2020.03.31,非洲
4371,3.0,利比里亚,2020.03.31,非洲
4372,3.0,索马里,2020.03.31,非洲
4373,3.0,伯利兹,2020.03.31,北美洲
4374,1.0,巴布亚新几内亚,2020.03.31,大洋洲
4375,1.0,东帝汶,2020.03.31,亚洲
4376,190089.0,美国,2020.04.01,北美洲
4377,105792.0,意大利,2020.04.01,欧洲
4378,102136.0,西班牙,2020.04.01,欧洲
4379,82724.0,中国,2020.04.01,亚洲
4380,74508.0,德国,2020.04.01,欧洲
4381,52836.0,法国,2020.04.01,欧洲
4382,47593.0,伊朗,2020.04.01,亚洲
4383,29842.0,英国,2020.04.01,欧洲
4384,17137.0,瑞士,2020.04.01,欧洲
4385,13964.0,比利时,2020.04.01,欧洲
4386,13696.0,荷兰,2020.04.01,欧洲
4387,13531.0,土耳其,2020.04.01,亚洲
4388,10501.0,奥地利,2020.04.01,欧洲
4389,9887.0,韩国,2020.04.01,亚洲
4390,8591.0,加拿大,2020.04.01,北美洲
4391,8251.0,葡萄牙,2020.04.01,欧洲
4392,5861.0,巴西,2020.04.01,南美洲
4393,5591.0,以色列,2020.04.01,亚洲
4394,4947.0,瑞典,2020.04.01,欧洲
4395,4862.0,澳大利亚,2020.04.01,大洋洲
4396,4828.0,挪威,2020.04.01,欧洲
4397,3275.0,丹麦,2020.04.01,欧洲
4398,3235.0,爱尔兰,2020.04.01,欧洲
4399,3031.0,智利,2020.04.01,南美洲
4400,2908.0,马来西亚,2020.04.01,亚洲
4401,2777.0,俄罗斯,2020.04.01,欧洲
4402,2460.0,罗马尼亚,2020.04.01,欧洲
4403,2420.0,波兰,2020.04.01,欧洲
4404,2311.0,菲律宾,2020.04.01,亚洲
4405,2302.0,厄瓜多尔,2020.04.01,南美洲
4406,2178.0,卢森堡,2020.04.01,欧洲
4407,2071.0,巴基斯坦,2020.04.01,亚洲
4408,1771.0,泰国,2020.04.01,亚洲
4409,1720.0,沙特阿拉伯,2020.04.01,亚洲
4410,1677.0,印度尼西亚,2020.04.01,亚洲
4411,1637.0,印度,2020.04.01,亚洲
4412,1446.0,芬兰,2020.04.01,欧洲
4413,1353.0,南非,2020.04.01,非洲
4414,1314.0,希腊,2020.04.01,欧洲
4415,1284.0,多米尼加,2020.04.01,北美洲
4416,1220.0,冰岛,2020.04.01,欧洲
4417,1215.0,墨西哥,2020.04.01,北美洲
4418,1181.0,巴拿马,2020.04.01,北美洲
4419,1065.0,秘鲁,2020.04.01,南美洲
4420,1060.0,塞尔维亚,2020.04.01,欧洲
4421,1054.0,阿根廷,2020.04.01,南美洲
4422,1000.0,新加坡,2020.04.01,亚洲
4423,963.0,克罗地亚,2020.04.01,欧洲
4424,906.0,哥伦比亚,2020.04.01,南美洲
4425,841.0,斯洛文尼亚,2020.04.01,欧洲
4426,781.0,卡塔尔,2020.04.01,亚洲
4427,779.0,爱沙尼亚,2020.04.01,欧洲
4428,716.0,阿尔及利亚,2020.04.01,非洲
4429,710.0,埃及,2020.04.01,非洲
4430,708.0,新西兰,2020.04.01,大洋洲
4431,694.0,伊拉克,2020.04.01,亚洲
4432,669.0,乌克兰,2020.04.01,欧洲
4433,664.0,阿联酋,2020.04.01,亚洲
4434,638.0,摩洛哥,2020.04.01,非洲
4435,581.0,立陶宛,2020.04.01,欧洲
4436,571.0,亚美尼亚,2020.04.01,亚洲
4437,567.0,巴林,2020.04.01,亚洲
4438,525.0,匈牙利,2020.04.01,欧洲
4439,479.0,黎巴嫩,2020.04.01,亚洲
4440,446.0,拉脱维亚,2020.04.01,欧洲
4441,422.0,保加利亚,2020.04.01,欧洲
4442,400.0,斯洛伐克,2020.04.01,欧洲
4443,394.0,突尼斯,2020.04.01,非洲
4444,390.0,安道尔,2020.04.01,欧洲
4445,375.0,哈萨克斯坦,2020.04.01,亚洲
4446,359.0,阿塞拜疆,2020.04.01,亚洲
4447,347.0,哥斯达黎加,2020.04.01,北美洲
4448,338.0,乌拉圭,2020.04.01,南美洲
4449,317.0,科威特,2020.04.01,亚洲
4450,262.0,塞浦路斯,2020.04.01,亚洲
4451,261.0,布基纳法索,2020.04.01,非洲
4452,259.0,阿尔巴尼亚,2020.04.01,欧洲
4453,236.0,圣马力诺,2020.04.01,欧洲
4454,233.0,喀麦隆,2020.04.01,非洲
4455,218.0,越南,2020.04.01,亚洲
4456,210.0,阿曼,2020.04.01,亚洲
4457,196.0,阿富汗,2020.04.01,亚洲
4458,195.0,加纳,2020.04.01,非洲
4459,190.0,塞内加尔,2020.04.01,非洲
4460,188.0,马耳他,2020.04.01,欧洲
4461,186.0,古巴,2020.04.01,北美洲
4462,173.0,乌兹别克斯坦,2020.04.01,亚洲
4463,172.0,洪都拉斯,2020.04.01,北美洲
4464,163.0,白俄罗斯,2020.04.01,欧洲
4465,154.0,毛里求斯,2020.04.01,非洲
4466,151.0,尼日利亚,2020.04.01,非洲
4467,146.0,斯里兰卡,2020.04.01,亚洲
4468,143.0,委内瑞拉,2020.04.01,南美洲
4469,131.0,文莱,2020.04.01,亚洲
4470,120.0,黑山,2020.04.01,欧洲
4471,115.0,玻利维亚,2020.04.01,南美洲
4472,111.0,吉尔吉斯斯坦,2020.04.01,亚洲
4473,109.0,柬埔寨,2020.04.01,亚洲
4474,81.0,肯尼亚,2020.04.01,非洲
4475,75.0,卢旺达,2020.04.01,非洲
4476,69.0,巴拉圭,2020.04.01,南美洲
4477,57.0,马达加斯加,2020.04.01,非洲
4478,52.0,摩纳哥,2020.04.01,欧洲
4479,44.0,乌干达,2020.04.01,非洲
4480,39.0,危地马拉,2020.04.01,北美洲
4481,36.0,赞比亚,2020.04.01,非洲
4482,36.0,多哥,2020.04.01,非洲
4483,34.0,尼日尔,2020.04.01,非洲
4484,31.0,马里,2020.04.01,非洲
4485,30.0,吉布提,2020.04.01,非洲
4486,30.0,几内亚,2020.04.01,非洲
4487,29.0,埃塞俄比亚,2020.04.01,非洲
4488,20.0,坦桑尼亚,2020.04.01,非洲
4489,19.0,马尔代夫,2020.04.01,亚洲
4490,18.0,加蓬,2020.04.01,非洲
4491,16.0,海地,2020.04.01,北美洲
4492,15.0,赤道几内亚,2020.04.01,非洲
4493,15.0,缅甸,2020.04.01,亚洲
4494,15.0,厄立特里亚,2020.04.01,非洲
4495,14.0,蒙古,2020.04.01,亚洲
4496,14.0,纳米比亚,2020.04.01,非洲
4497,12.0,圭亚那,2020.04.01,南美洲
4498,10.0,苏里南,2020.04.01,南美洲
4499,10.0,塞舌尔,2020.04.01,非洲
4500,10.0,老挝,2020.04.01,亚洲
4501,10.0,叙利亚,2020.04.01,亚洲
4502,9.0,贝宁,2020.04.01,非洲
4503,9.0,斯威士兰,2020.04.01,非洲
4504,8.0,莫桑比克,2020.04.01,非洲
4505,8.0,津巴布韦,2020.04.01,非洲
4506,8.0,几内亚比绍,2020.04.01,非洲
4507,7.0,苏丹,2020.04.01,非洲
4508,7.0,安哥拉,2020.04.01,非洲
4509,7.0,乍得,2020.04.01,非洲
4510,6.0,毛里塔尼亚,2020.04.01,非洲
4511,6.0,佛得角,2020.04.01,非洲
4512,6.0,利比里亚,2020.04.01,非洲
4513,5.0,尼泊尔,2020.04.01,亚洲
4514,5.0,尼加拉瓜,2020.04.01,北美洲
4515,5.0,索马里,2020.04.01,非洲
4516,4.0,冈比亚,2020.04.01,非洲
4517,4.0,不丹,2020.04.01,亚洲
4518,3.0,中非共和国,2020.04.01,非洲
4519,3.0,伯利兹,2020.04.01,北美洲
4520,1.0,巴布亚新几内亚,2020.04.01,大洋洲
4521,1.0,东帝汶,2020.04.01,亚洲
4522,217263.0,美国,2020.04.02,北美洲
4523,110574.0,意大利,2020.04.02,欧洲
4524,110238.0,西班牙,2020.04.02,欧洲
4525,82802.0,中国,2020.04.02,亚洲
4526,81728.0,德国,2020.04.02,欧洲
4527,57807.0,法国,2020.04.02,欧洲
4528,50468.0,伊朗,2020.04.02,亚洲
4529,34123.0,英国,2020.04.02,欧洲
4530,18267.0,瑞士,2020.04.02,欧洲
4531,15679.0,土耳其,2020.04.02,亚洲
4532,15348.0,比利时,2020.04.02,欧洲
4533,14779.0,荷兰,2020.04.02,欧洲
4534,10996.0,奥地利,2020.04.02,欧洲
4535,9976.0,韩国,2020.04.02,亚洲
4536,9731.0,加拿大,2020.04.02,北美洲
4537,9034.0,葡萄牙,2020.04.02,欧洲
4538,7011.0,巴西,2020.04.02,南美洲
4539,6360.0,以色列,2020.04.02,亚洲
4540,5466.0,瑞典,2020.04.02,欧洲
4541,5119.0,挪威,2020.04.02,欧洲
4542,5116.0,澳大利亚,2020.04.02,大洋洲
4543,3548.0,俄罗斯,2020.04.02,欧洲
4544,3542.0,丹麦,2020.04.02,欧洲
4545,3447.0,爱尔兰,2020.04.02,欧洲
4546,3404.0,智利,2020.04.02,南美洲
4547,3116.0,马来西亚,2020.04.02,亚洲
4548,2758.0,厄瓜多尔,2020.04.02,南美洲
4549,2738.0,罗马尼亚,2020.04.02,欧洲
4550,2692.0,波兰,2020.04.02,欧洲
4551,2633.0,菲律宾,2020.04.02,亚洲
4552,2386.0,巴基斯坦,2020.04.02,亚洲
4553,2319.0,卢森堡,2020.04.02,欧洲
4554,2032.0,印度,2020.04.02,亚洲
4555,1885.0,沙特阿拉伯,2020.04.02,亚洲
4556,1875.0,泰国,2020.04.02,亚洲
4557,1790.0,印度尼西亚,2020.04.02,亚洲
4558,1518.0,芬兰,2020.04.02,欧洲
4559,1415.0,希腊,2020.04.02,欧洲
4560,1380.0,南非,2020.04.02,非洲
4561,1380.0,多米尼加,2020.04.02,北美洲
4562,1378.0,墨西哥,2020.04.02,北美洲
4563,1323.0,秘鲁,2020.04.02,南美洲
4564,1319.0,冰岛,2020.04.02,欧洲
4565,1317.0,巴拿马,2020.04.02,北美洲
4566,1171.0,塞尔维亚,2020.04.02,欧洲
4567,1133.0,阿根廷,2020.04.02,南美洲
4568,1065.0,哥伦比亚,2020.04.02,南美洲
4569,1049.0,新加坡,2020.04.02,亚洲
4570,1011.0,克罗地亚,2020.04.02,欧洲
4571,897.0,斯洛文尼亚,2020.04.02,欧洲
4572,858.0,爱沙尼亚,2020.04.02,欧洲
4573,847.0,阿尔及利亚,2020.04.02,非洲
4574,835.0,卡塔尔,2020.04.02,亚洲
4575,814.0,阿联酋,2020.04.02,亚洲
4576,804.0,乌克兰,2020.04.02,欧洲
4577,797.0,新西兰,2020.04.02,大洋洲
4578,779.0,埃及,2020.04.02,非洲
4579,772.0,伊拉克,2020.04.02,亚洲
4580,676.0,摩洛哥,2020.04.02,非洲
4581,663.0,亚美尼亚,2020.04.02,亚洲
4582,649.0,立陶宛,2020.04.02,欧洲
4583,635.0,巴林,2020.04.02,亚洲
4584,585.0,匈牙利,2020.04.02,欧洲
4585,494.0,黎巴嫩,2020.04.02,亚洲
4586,458.0,拉脱维亚,2020.04.02,欧洲
4587,457.0,保加利亚,2020.04.02,欧洲
4588,428.0,安道尔,2020.04.02,欧洲
4589,426.0,斯洛伐克,2020.04.02,欧洲
4590,423.0,突尼斯,2020.04.02,非洲
4591,423.0,哈萨克斯坦,2020.04.02,亚洲
4592,400.0,阿塞拜疆,2020.04.02,亚洲
4593,375.0,哥斯达黎加,2020.04.02,北美洲
4594,350.0,乌拉圭,2020.04.02,南美洲
4595,342.0,科威特,2020.04.02,亚洲
4596,320.0,塞浦路斯,2020.04.02,亚洲
4597,304.0,白俄罗斯,2020.04.02,欧洲
4598,288.0,布基纳法索,2020.04.02,非洲
4599,284.0,喀麦隆,2020.04.02,非洲
4600,277.0,阿尔巴尼亚,2020.04.02,欧洲
4601,239.0,阿富汗,2020.04.02,亚洲
4602,236.0,圣马力诺,2020.04.02,欧洲
4603,231.0,阿曼,2020.04.02,亚洲
4604,227.0,越南,2020.04.02,亚洲
4605,219.0,洪都拉斯,2020.04.02,北美洲
4606,212.0,古巴,2020.04.02,北美洲
4607,204.0,加纳,2020.04.02,非洲
4608,196.0,马耳他,2020.04.02,欧洲
4609,195.0,塞内加尔,2020.04.02,非洲
4610,190.0,乌兹别克斯坦,2020.04.02,亚洲
4611,174.0,尼日利亚,2020.04.02,非洲
4612,161.0,毛里求斯,2020.04.02,非洲
4613,151.0,斯里兰卡,2020.04.02,亚洲
4614,144.0,委内瑞拉,2020.04.02,南美洲
4615,140.0,黑山,2020.04.02,欧洲
4616,133.0,文莱,2020.04.02,亚洲
4617,123.0,玻利维亚,2020.04.02,南美洲
4618,116.0,吉尔吉斯斯坦,2020.04.02,亚洲
4619,110.0,柬埔寨,2020.04.02,亚洲
4620,110.0,肯尼亚,2020.04.02,非洲
4621,82.0,卢旺达,2020.04.02,非洲
4622,77.0,巴拉圭,2020.04.02,南美洲
4623,74.0,尼日尔,2020.04.02,非洲
4624,59.0,马达加斯加,2020.04.02,非洲
4625,55.0,摩纳哥,2020.04.02,欧洲
4626,52.0,几内亚,2020.04.02,非洲
4627,46.0,危地马拉,2020.04.02,北美洲
4628,44.0,乌干达,2020.04.02,非洲
4629,40.0,吉布提,2020.04.02,非洲
4630,39.0,赞比亚,2020.04.02,非洲
4631,36.0,多哥,2020.04.02,非洲
4632,31.0,马里,2020.04.02,非洲
4633,29.0,埃塞俄比亚,2020.04.02,非洲
4634,20.0,坦桑尼亚,2020.04.02,非洲
4635,19.0,马尔代夫,2020.04.02,亚洲
4636,19.0,圭亚那,2020.04.02,南美洲
4637,18.0,加蓬,2020.04.02,非洲
4638,18.0,厄立特里亚,2020.04.02,非洲
4639,16.0,海地,2020.04.02,北美洲
4640,16.0,缅甸,2020.04.02,亚洲
4641,16.0,叙利亚,2020.04.02,亚洲
4642,15.0,赤道几内亚,2020.04.02,非洲
4643,14.0,蒙古,2020.04.02,亚洲
4644,14.0,纳米比亚,2020.04.02,非洲
4645,13.0,贝宁,2020.04.02,非洲
4646,10.0,苏里南,2020.04.02,南美洲
4647,10.0,塞舌尔,2020.04.02,非洲
4648,10.0,莫桑比克,2020.04.02,非洲
4649,10.0,老挝,2020.04.02,亚洲
4650,9.0,斯威士兰,2020.04.02,非洲
4651,9.0,几内亚比绍,2020.04.02,非洲
4652,8.0,津巴布韦,2020.04.02,非洲
4653,8.0,安哥拉,2020.04.02,非洲
4654,7.0,苏丹,2020.04.02,非洲
4655,7.0,乍得,2020.04.02,非洲
4656,6.0,毛里塔尼亚,2020.04.02,非洲
4657,6.0,佛得角,2020.04.02,非洲
4658,6.0,尼泊尔,2020.04.02,亚洲
4659,6.0,利比里亚,2020.04.02,非洲
4660,5.0,尼加拉瓜,2020.04.02,北美洲
4661,5.0,索马里,2020.04.02,非洲
4662,5.0,不丹,2020.04.02,亚洲
4663,4.0,冈比亚,2020.04.02,非洲
4664,3.0,中非共和国,2020.04.02,非洲
4665,3.0,伯利兹,2020.04.02,北美洲
4666,1.0,巴布亚新几内亚,2020.04.02,大洋洲
4667,1.0,东帝汶,2020.04.02,亚洲
4668,245658.0,美国,2020.04.03,北美洲
4669,117710.0,西班牙,2020.04.03,欧洲
4670,115242.0,意大利,2020.04.03,欧洲
4671,87244.0,德国,2020.04.03,欧洲
4672,82861.0,中国,2020.04.03,亚洲
4673,59929.0,法国,2020.04.03,欧洲
4674,53183.0,伊朗,2020.04.03,亚洲
4675,38681.0,英国,2020.04.03,欧洲
4676,19303.0,瑞士,2020.04.03,欧洲
4677,18135.0,土耳其,2020.04.03,亚洲
4678,16770.0,比利时,2020.04.03,欧洲
4679,15819.0,荷兰,2020.04.03,欧洲
4680,11412.0,奥地利,2020.04.03,欧洲
4681,11284.0,加拿大,2020.04.03,北美洲
4682,10062.0,韩国,2020.04.03,亚洲
4683,9886.0,葡萄牙,2020.04.03,欧洲
4684,8165.0,巴西,2020.04.03,南美洲
4685,7030.0,以色列,2020.04.03,亚洲
4686,6078.0,瑞典,2020.04.03,欧洲
4687,5330.0,澳大利亚,2020.04.03,大洋洲
4688,5296.0,挪威,2020.04.03,欧洲
4689,4149.0,俄罗斯,2020.04.03,欧洲
4690,3861.0,丹麦,2020.04.03,欧洲
4691,3849.0,爱尔兰,2020.04.03,欧洲
4692,3737.0,智利,2020.04.03,南美洲
4693,3333.0,马来西亚,2020.04.03,亚洲
4694,3183.0,罗马尼亚,2020.04.03,欧洲
4695,3163.0,厄瓜多尔,2020.04.03,南美洲
4696,3149.0,波兰,2020.04.03,欧洲
4697,3018.0,菲律宾,2020.04.03,亚洲
4698,2567.0,印度,2020.04.03,亚洲
4699,2487.0,卢森堡,2020.04.03,欧洲
4700,2458.0,巴基斯坦,2020.04.03,亚洲
4701,2039.0,沙特阿拉伯,2020.04.03,亚洲
4702,1986.0,印度尼西亚,2020.04.03,亚洲
4703,1978.0,泰国,2020.04.03,亚洲
4704,1615.0,芬兰,2020.04.03,欧洲
4705,1544.0,希腊,2020.04.03,欧洲
4706,1510.0,墨西哥,2020.04.03,北美洲
4707,1488.0,多米尼加,2020.04.03,北美洲
4708,1475.0,巴拿马,2020.04.03,北美洲
4709,1462.0,南非,2020.04.03,非洲
4710,1414.0,秘鲁,2020.04.03,南美洲
4711,1364.0,冰岛,2020.04.03,欧洲
4712,1265.0,阿根廷,2020.04.03,南美洲
4713,1171.0,塞尔维亚,2020.04.03,欧洲
4714,1161.0,哥伦比亚,2020.04.03,南美洲
4715,1114.0,新加坡,2020.04.03,亚洲
4716,1079.0,克罗地亚,2020.04.03,欧洲
4717,1024.0,阿联酋,2020.04.03,亚洲
4718,986.0,阿尔及利亚,2020.04.03,非洲
4719,961.0,爱沙尼亚,2020.04.03,欧洲
4720,949.0,卡塔尔,2020.04.03,亚洲
4721,942.0,乌克兰,2020.04.03,欧洲
4722,934.0,斯洛文尼亚,2020.04.03,欧洲
4723,868.0,新西兰,2020.04.03,大洋洲
4724,865.0,埃及,2020.04.03,非洲
4725,772.0,伊拉克,2020.04.03,亚洲
4726,736.0,亚美尼亚,2020.04.03,亚洲
4727,735.0,摩洛哥,2020.04.03,非洲
4728,696.0,立陶宛,2020.04.03,欧洲
4729,672.0,巴林,2020.04.03,亚洲
4730,623.0,匈牙利,2020.04.03,欧洲
4731,508.0,黎巴嫩,2020.04.03,亚洲
4732,493.0,拉脱维亚,2020.04.03,欧洲
4733,485.0,保加利亚,2020.04.03,欧洲
4734,460.0,哈萨克斯坦,2020.04.03,亚洲
4735,455.0,突尼斯,2020.04.03,非洲
4736,450.0,斯洛伐克,2020.04.03,欧洲
4737,443.0,阿塞拜疆,2020.04.03,亚洲
4738,439.0,安道尔,2020.04.03,欧洲
4739,417.0,科威特,2020.04.03,亚洲
4740,396.0,哥斯达黎加,2020.04.03,北美洲
4741,369.0,乌拉圭,2020.04.03,南美洲
4742,356.0,塞浦路斯,2020.04.03,亚洲
4743,351.0,白俄罗斯,2020.04.03,欧洲
4744,306.0,喀麦隆,2020.04.03,非洲
